TransactionID,Amount,SenderID,ReceiverID,Timestamp,DeviceID,Location,IsFraud
TXN_000264,1080.48,USER_041,USER_157,2026-02-11 09:19:58.025297,DEV_105,Delhi,0
TXN_000265,831.23,USER_029,USER_127,2026-02-04 14:53:50.025297,DEV_037,Pune,0
TXN_000266,167.35,USER_068,MERCHANT_035,2026-02-07 08:09:08.025297,DEV_100,Delhi,0
TXN_000267,1350.61,USER_048,MERCHANT_024,2026-01-30 05:59:04.025297,DEV_138,Kolkata,0
TXN_000268,672.6,USER_010,MERCHANT_049,2026-02-16 15:09:42.025297,DEV_144,Delhi,0
TXN_000269,1829.74,USER_002,USER_105,2026-02-02 03:43:35.025297,DEV_049,Kolkata,0
TXN_000270,767.52,USER_091,USER_103,2026-01-27 17:16:36.025297,DEV_102,Delhi,0
TXN_000271,206.23,USER_046,USER_129,2026-02-01 16:52:18.025297,DEV_067,Bangalore,0
TXN_000272,1729.53,USER_061,USER_132,2026-02-05 10:21:49.025297,DEV_053,Bangalore,0
TXN_000273,666.43,USER_003,USER_117,2026-01-24 13:13:56.025297,DEV_142,Chennai,0
TXN_000274,982.36,USER_032,USER_178,2026-02-13 10:12:35.025297,DEV_141,Kolkata,0
TXN_000275,1097.63,USER_095,USER_176,2026-02-10 11:05:55.025297,DEV_118,Delhi,0
TXN_000276,1531.03,USER_070,MERCHANT_016,2026-01-19 02:48:29.025297,DEV_135,Mumbai,0
TXN_000277,917.46,USER_081,USER_110,2026-02-03 03:56:00.025297,DEV_018,Kolkata,0
TXN_000278,33.58,USER_082,USER_174,2026-01-31 00:30:22.025297,DEV_125,Mumbai,0
TXN_000279,866.84,USER_036,USER_188,2026-02-08 16:48:31.025297,DEV_074,Mumbai,0
TXN_000280,1057.65,USER_023,MERCHANT_028,2026-02-06 04:10:59.025297,DEV_025,Chennai,0
TXN_000281,1980.56,USER_035,USER_152,2026-01-25 12:25:23.025297,DEV_021,Bangalore,0
TXN_000282,957.25,USER_088,MERCHANT_021,2026-02-04 12:20:11.025297,DEV_009,Mumbai,0
TXN_000283,1136.05,USER_090,MERCHANT_044,2026-01-28 13:37:37.025297,DEV_022,Hyderabad,0
TXN_000284,1776.23,USER_013,USER_186,2026-02-09 06:53:42.025297,DEV_011,Delhi,0
TXN_000285,635.82,USER_006,MERCHANT_020,2026-02-14 01:07:46.025297,DEV_072,Chennai,0
TXN_000286,1137.72,USER_076,MERCHANT_037,2026-01-25 09:06:23.025297,DEV_102,Mumbai,0
TXN_000287,166.07,USER_087,USER_189,2026-02-10 04:46:31.025297,DEV_085,Hyderabad,0
TXN_000288,1214.29,USER_045,MERCHANT_014,2026-01-28 07:48:51.025297,DEV_026,Hyderabad,0
TXN_000289,464.0,USER_077,USER_152,2026-02-02 08:46:15.025297,DEV_084,Mumbai,0
TXN_000290,597.81,USER_049,USER_161,2026-02-06 12:01:36.025297,DEV_048,Kolkata,0
TXN_000291,317.01,USER_010,MERCHANT_022,2026-02-07 12:41:37.025297,DEV_069,Delhi,0
TXN_000292,546.84,USER_047,MERCHANT_028,2026-02-11 09:24:10.025297,DEV_024,Mumbai,0
TXN_000293,62.26,USER_024,USER_161,2026-01-21 17:28:13.025297,DEV_115,Chennai,0
TXN_000294,178.55,USER_012,USER_134,2026-02-11 09:22:11.025297,DEV_099,Mumbai,0
TXN_000295,609.25,USER_032,USER_197,2026-01-26 12:05:55.025297,DEV_134,Delhi,0
TXN_000296,163.07,USER_009,MERCHANT_043,2026-02-12 13:15:17.025297,DEV_112,Bangalore,0
TXN_000297,1898.16,USER_032,USER_177,2026-01-18 03:04:06.025297,DEV_051,Hyderabad,0
TXN_000298,1720.42,USER_080,USER_148,2026-02-13 10:23:39.025297,DEV_085,Hyderabad,0
TXN_000299,1929.5,USER_018,USER_127,2026-01-23 06:26:07.025297,DEV_083,Chennai,0
TXN_000300,1634.82,USER_038,USER_176,2026-01-26 07:16:11.025297,DEV_148,Pune,0
TXN_000301,1104.7,USER_015,USER_195,2026-02-11 17:07:30.025297,DEV_052,Chennai,0
TXN_000302,1639.74,USER_060,USER_104,2026-01-20 09:49:31.025297,DEV_113,Pune,0
TXN_000303,316.75,USER_053,USER_178,2026-02-08 09:11:03.025297,DEV_036,Kolkata,0
TXN_000304,1018.16,USER_049,MERCHANT_019,2026-02-04 15:33:12.025297,DEV_115,Chennai,0
TXN_000305,1078.44,USER_089,USER_158,2026-02-12 11:40:44.025297,DEV_140,Mumbai,0
TXN_000306,98.15,USER_011,MERCHANT_028,2026-02-06 11:06:28.025297,DEV_064,Kolkata,0
TXN_000307,524.89,USER_087,USER_153,2026-01-21 13:01:47.025297,DEV_085,Pune,0
TXN_000308,931.5,USER_067,USER_193,2026-01-30 07:24:10.025297,DEV_149,Kolkata,0
TXN_000309,837.79,USER_089,USER_179,2026-01-27 00:25:53.025297,DEV_039,Bangalore,0
TXN_000310,1047.02,USER_015,MERCHANT_037,2026-01-24 10:25:37.025297,DEV_090,Bangalore,0
TXN_000311,1424.45,USER_013,USER_163,2026-02-12 02:14:49.025297,DEV_116,Bangalore,0
TXN_000312,48130.82,USER_044,MERCHANT_028,2026-01-27 19:30:57.025297,DEV_NEW_7636,Unknown_IP,1
TXN_000313,783.78,USER_085,USER_161,2026-01-31 06:24:24.025297,DEV_102,Mumbai,0
TXN_000314,382.05,USER_027,USER_122,2026-02-04 03:47:42.025297,DEV_017,Chennai,0
TXN_000315,1197.97,USER_059,MERCHANT_030,2026-01-28 15:29:27.025297,DEV_068,Kolkata,0
TXN_000316,1350.44,USER_076,MERCHANT_030,2026-02-13 14:34:58.025297,DEV_090,Bangalore,0
TXN_000317,374.26,USER_079,MERCHANT_022,2026-01-21 03:11:06.025297,DEV_035,Bangalore,0
TXN_000318,379.65,USER_066,USER_150,2026-01-31 04:32:11.025297,DEV_108,Chennai,0
TXN_000319,636.01,USER_089,MERCHANT_045,2026-01-23 15:13:55.025297,DEV_143,Delhi,0
TXN_000320,1928.02,USER_007,USER_142,2026-01-30 04:08:39.025297,DEV_003,Hyderabad,0
TXN_000321,1135.14,USER_064,USER_155,2026-01-20 14:26:57.025297,DEV_126,Hyderabad,0
TXN_000322,1563.67,USER_029,USER_125,2026-01-23 07:30:05.025297,DEV_009,Bangalore,0
TXN_000323,1552.47,USER_099,USER_177,2026-01-26 03:31:54.025297,DEV_141,Chennai,0
TXN_000324,213.81,USER_047,USER_189,2026-01-31 14:30:00.025297,DEV_011,Pune,0
TXN_000325,1725.78,USER_097,USER_114,2026-01-29 01:24:03.025297,DEV_077,Pune,0
TXN_000326,1269.21,USER_016,USER_111,2026-02-06 11:51:32.025297,DEV_054,Pune,0
TXN_000327,569.36,USER_018,USER_103,2026-02-04 01:32:09.025297,DEV_053,Pune,0
TXN_000328,1361.81,USER_042,USER_125,2026-02-15 08:50:19.025297,DEV_075,Chennai,0
TXN_000329,506.86,USER_097,USER_156,2026-01-22 04:40:42.025297,DEV_016,Bangalore,0
TXN_000330,909.46,USER_032,USER_151,2026-01-30 08:36:13.025297,DEV_126,Delhi,0
TXN_000331,744.45,USER_099,MERCHANT_024,2026-02-15 08:40:46.025297,DEV_104,Chennai,0
TXN_000332,1331.65,USER_042,USER_199,2026-02-07 02:42:16.025297,DEV_001,Pune,0
TXN_000333,544.39,USER_009,USER_187,2026-02-02 13:48:00.025297,DEV_102,Delhi,0
TXN_000334,1368.28,USER_044,USER_191,2026-02-15 15:46:08.025297,DEV_148,Delhi,0
TXN_000335,24250.97,USER_013,USER_168,2026-01-18 05:24:16.025297,DEV_005,Mumbai,1
TXN_000336,508.27,USER_084,USER_128,2026-01-29 08:01:28.025297,DEV_041,Pune,0
TXN_000337,475.95,USER_084,MERCHANT_043,2026-02-11 09:42:31.025297,DEV_014,Hyderabad,0
TXN_000338,460.12,USER_091,MERCHANT_025,2026-02-05 14:59:55.025297,DEV_001,Delhi,0
TXN_000339,273.03,USER_002,MERCHANT_003,2026-02-09 03:51:14.025297,DEV_088,Pune,0
TXN_000340,282.89,USER_050,MERCHANT_023,2026-01-27 10:19:43.025297,DEV_027,Mumbai,0
TXN_000341,1303.54,USER_097,MERCHANT_035,2026-02-06 16:31:47.025297,DEV_037,Mumbai,0
TXN_000342,1794.22,USER_093,USER_105,2026-01-20 14:51:00.025297,DEV_039,Hyderabad,0
TXN_000343,561.17,USER_016,USER_149,2026-01-25 10:45:55.025297,DEV_090,Hyderabad,0
TXN_000344,1023.95,USER_071,USER_123,2026-02-06 09:09:20.025297,DEV_007,Pune,0
TXN_000345,1279.78,USER_038,MERCHANT_014,2026-02-02 12:03:02.025297,DEV_062,Hyderabad,0
TXN_000346,847.52,USER_002,USER_143,2026-02-05 12:51:40.025297,DEV_082,Delhi,0
TXN_000347,89.26,USER_023,USER_171,2026-01-24 01:56:03.025297,DEV_019,Mumbai,0
TXN_000348,1406.6,USER_051,USER_180,2026-01-31 16:45:13.025297,DEV_074,Kolkata,0
TXN_000349,1842.64,USER_069,USER_188,2026-02-03 02:14:52.025297,DEV_040,Bangalore,0
TXN_000350,1462.62,USER_020,USER_188,2026-01-31 02:15:31.025297,DEV_084,Hyderabad,0
TXN_000351,119.51,USER_008,USER_113,2026-02-06 03:25:26.025297,DEV_023,Hyderabad,0
TXN_000352,997.86,USER_085,MERCHANT_045,2026-01-23 04:39:47.025297,DEV_031,Mumbai,0
TXN_000353,544.84,USER_067,USER_117,2026-02-14 04:43:36.025297,DEV_043,Bangalore,0
TXN_000354,533.27,USER_099,MERCHANT_008,2026-01-20 13:13:20.025297,DEV_086,Pune,0
TXN_000355,1720.13,USER_081,MERCHANT_020,2026-02-02 16:18:50.025297,DEV_128,Hyderabad,0
TXN_000356,15.11,USER_021,USER_116,2026-02-03 03:10:34.025297,DEV_027,Chennai,0
TXN_000357,366.13,USER_002,USER_113,2026-01-22 11:20:45.025297,DEV_012,Hyderabad,0
TXN_000358,1443.37,USER_005,USER_192,2026-02-16 10:11:13.025297,DEV_108,Delhi,0
TXN_000359,366.9,USER_010,USER_197,2026-01-19 16:39:44.025297,DEV_096,Mumbai,0
TXN_000360,661.33,USER_006,USER_153,2026-01-27 09:45:41.025297,DEV_018,Hyderabad,0
TXN_000361,933.21,USER_002,USER_145,2026-01-25 09:43:26.025297,DEV_052,Bangalore,0
TXN_000362,825.97,USER_064,USER_101,2026-02-16 07:04:47.025297,DEV_140,Pune,0
TXN_000363,621.95,USER_045,MERCHANT_003,2026-02-10 12:50:34.025297,DEV_086,Mumbai,0
TXN_000364,97.36,USER_031,USER_158,2026-01-20 04:41:04.025297,DEV_126,Mumbai,0
TXN_000365,275.69,USER_067,USER_156,2026-02-03 02:32:53.025297,DEV_096,Hyderabad,0
TXN_000366,1703.32,USER_010,USER_196,2026-01-26 04:11:05.025297,DEV_016,Hyderabad,0
TXN_000367,280.86,USER_051,USER_134,2026-01-24 08:09:51.025297,DEV_082,Hyderabad,0
TXN_000368,250.27,USER_014,MERCHANT_040,2026-01-31 14:25:07.025297,DEV_028,Delhi,0
TXN_000369,189.94,USER_099,USER_104,2026-01-21 14:12:41.025297,DEV_116,Bangalore,0
TXN_000370,503.96,USER_039,MERCHANT_011,2026-02-09 10:04:52.025297,DEV_056,Pune,0
TXN_000371,909.88,USER_066,MERCHANT_013,2026-02-14 04:57:12.025297,DEV_077,Bangalore,0
TXN_000372,1662.44,USER_032,MERCHANT_025,2026-01-19 04:02:47.025297,DEV_119,Mumbai,0
TXN_000373,1835.68,USER_017,USER_101,2026-01-26 02:33:24.025297,DEV_103,Bangalore,0
TXN_000374,1660.42,USER_009,USER_101,2026-02-14 04:01:44.025297,DEV_114,Pune,0
TXN_000375,997.29,USER_006,USER_169,2026-01-30 13:48:33.025297,DEV_013,Delhi,0
TXN_000376,1768.01,USER_055,MERCHANT_045,2026-02-01 05:13:04.025297,DEV_091,Delhi,0
TXN_000377,14.59,USER_080,USER_113,2026-01-19 22:25:50.025297,DEV_NEW_9614,Unknown_IP,1
TXN_000378,974.51,USER_070,MERCHANT_005,2026-02-12 11:26:21.025297,DEV_098,Pune,0
TXN_000379,445.85,USER_065,USER_133,2026-02-06 04:57:07.025297,DEV_100,Bangalore,0
TXN_000380,1172.14,USER_100,USER_122,2026-02-11 15:29:09.025297,DEV_015,Pune,0
TXN_000381,1584.56,USER_021,MERCHANT_026,2026-02-13 07:13:21.025297,DEV_064,Kolkata,0
TXN_000382,1983.17,USER_098,USER_107,2026-02-13 12:18:46.025297,DEV_148,Pune,0
TXN_000383,1895.64,USER_031,USER_132,2026-01-29 00:41:31.025297,DEV_092,Chennai,0
TXN_000384,189.61,USER_073,MERCHANT_049,2026-01-19 09:07:18.025297,DEV_127,Chennai,0
TXN_000385,410.91,USER_029,MERCHANT_006,2026-02-06 00:17:45.025297,DEV_135,Hyderabad,0
TXN_000386,1835.28,USER_092,MERCHANT_046,2026-02-09 00:05:24.025297,DEV_083,Mumbai,0
TXN_000387,610.51,USER_068,USER_144,2026-01-28 12:32:53.025297,DEV_019,Bangalore,0
TXN_000388,1390.19,USER_021,USER_162,2026-02-04 10:07:32.025297,DEV_125,Kolkata,0
TXN_000389,263.42,USER_046,USER_108,2026-01-27 09:42:31.025297,DEV_045,Hyderabad,0
TXN_000390,1842.87,USER_090,USER_197,2026-01-28 01:07:25.025297,DEV_101,Pune,0
TXN_000391,483.61,USER_029,USER_195,2026-01-20 04:17:34.025297,DEV_027,Hyderabad,0
TXN_000392,1389.42,USER_022,MERCHANT_023,2026-01-25 00:12:00.025297,DEV_086,Hyderabad,0
TXN_000393,1770.26,USER_014,MERCHANT_001,2026-01-23 14:42:13.025297,DEV_013,Hyderabad,0
TXN_000394,1729.46,USER_049,USER_140,2026-02-12 03:49:17.025297,DEV_140,Hyderabad,0
TXN_000395,596.87,USER_088,USER_108,2026-01-19 02:47:41.025297,DEV_042,Hyderabad,0
TXN_000396,1098.62,USER_014,MERCHANT_019,2026-01-20 12:06:33.025297,DEV_088,Delhi,0
TXN_000397,1218.56,USER_012,USER_137,2026-01-23 00:23:28.025297,DEV_124,Kolkata,0
TXN_000398,1446.86,USER_007,MERCHANT_026,2026-02-04 06:22:31.025297,DEV_085,Delhi,0
TXN_000399,1103.83,USER_034,USER_123,2026-02-05 02:59:12.025297,DEV_077,Delhi,0
TXN_000400,1253.93,USER_007,USER_143,2026-02-08 02:14:39.025297,DEV_001,Hyderabad,0
TXN_000401,239.86,USER_013,MERCHANT_007,2026-02-14 09:01:17.025297,DEV_053,Delhi,0
TXN_000402,1772.13,USER_061,USER_176,2026-01-29 17:19:58.025297,DEV_068,Mumbai,0
TXN_000403,544.44,USER_058,MERCHANT_012,2026-02-13 14:12:01.025297,DEV_068,Hyderabad,0
TXN_000404,1941.7,USER_097,MERCHANT_025,2026-01-31 11:47:21.025297,DEV_022,Kolkata,0
TXN_000405,1735.12,USER_071,MERCHANT_016,2026-02-08 16:22:21.025297,DEV_100,Pune,0
TXN_000406,79.11,USER_031,USER_172,2026-02-09 12:53:41.025297,DEV_077,Mumbai,0
TXN_000407,1618.84,USER_067,USER_197,2026-01-24 14:06:57.025297,DEV_038,Mumbai,0
TXN_000408,646.3,USER_055,MERCHANT_021,2026-01-26 04:49:25.025297,DEV_112,Delhi,0
TXN_000409,559.64,USER_009,MERCHANT_023,2026-02-14 12:31:07.025297,DEV_100,Chennai,0
TXN_000410,1179.99,USER_002,USER_184,2026-02-05 13:04:56.025297,DEV_108,Mumbai,0
TXN_000411,1075.91,USER_013,MERCHANT_028,2026-02-14 03:46:05.025297,DEV_145,Pune,0
TXN_000412,84.56,USER_053,USER_118,2026-02-02 15:32:25.025297,DEV_099,Kolkata,0
TXN_000413,1494.04,USER_019,USER_153,2026-01-19 10:40:02.025297,DEV_010,Hyderabad,0
TXN_000414,988.32,USER_048,MERCHANT_006,2026-02-13 09:15:04.025297,DEV_087,Pune,0
TXN_000415,546.15,USER_013,USER_109,2026-01-28 14:45:39.025297,DEV_035,Bangalore,0
TXN_000416,1484.48,USER_083,MERCHANT_023,2026-01-31 06:54:39.025297,DEV_049,Hyderabad,0
TXN_000417,1018.52,USER_048,MERCHANT_015,2026-02-09 05:00:06.025297,DEV_132,Pune,0
TXN_000418,1675.58,USER_068,USER_196,2026-01-24 06:52:40.025297,DEV_008,Delhi,0
TXN_000419,933.79,USER_059,MERCHANT_013,2026-02-13 06:13:10.025297,DEV_093,Kolkata,0
TXN_000420,1921.44,USER_016,MERCHANT_008,2026-01-23 15:34:15.025297,DEV_062,Bangalore,0
TXN_000421,189.88,USER_071,USER_140,2026-02-09 08:43:40.025297,DEV_089,Delhi,0
TXN_000422,65.51,USER_007,MERCHANT_042,2026-02-08 07:37:01.025297,DEV_NEW_1145,International_Proxy,1
TXN_000423,1428.35,USER_083,MERCHANT_045,2026-01-27 08:34:38.025297,DEV_003,Delhi,0
TXN_000424,938.73,USER_036,USER_159,2026-01-24 11:25:03.025297,DEV_097,Pune,0
TXN_000425,754.72,USER_080,USER_152,2026-02-13 16:38:40.025297,DEV_027,Mumbai,0
TXN_000426,1976.84,USER_078,USER_123,2026-01-28 03:25:51.025297,DEV_077,Kolkata,0
TXN_000427,1800.38,USER_036,USER_117,2026-01-25 04:29:35.025297,DEV_077,Delhi,0
TXN_000428,999.77,USER_077,USER_154,2026-02-07 04:41:48.025297,DEV_082,Kolkata,0
TXN_000429,1633.87,USER_054,USER_154,2026-02-05 01:33:32.025297,DEV_100,Kolkata,0
TXN_000430,1019.56,USER_092,USER_107,2026-01-29 15:54:29.025297,DEV_137,Kolkata,0
TXN_000431,524.72,USER_085,USER_193,2026-02-10 03:25:55.025297,DEV_047,Bangalore,0
TXN_000432,1490.98,USER_098,MERCHANT_047,2026-01-25 02:10:09.025297,DEV_086,Kolkata,0
TXN_000433,946.37,USER_043,USER_146,2026-01-21 09:25:41.025297,DEV_067,Chennai,0
TXN_000434,1364.59,USER_075,USER_199,2026-02-14 06:27:54.025297,DEV_019,Hyderabad,0
TXN_000435,1786.76,USER_053,MERCHANT_014,2026-02-05 06:17:13.025297,DEV_039,Delhi,0
TXN_000436,1973.41,USER_019,USER_131,2026-02-07 02:27:08.025297,DEV_047,Pune,0
TXN_000437,1156.8,USER_008,MERCHANT_002,2026-01-23 06:44:36.025297,DEV_116,Bangalore,0
TXN_000438,863.76,USER_098,MERCHANT_023,2026-01-30 13:36:14.025297,DEV_034,Chennai,0
TXN_000439,1516.13,USER_001,MERCHANT_010,2026-01-28 10:56:44.025297,DEV_137,Delhi,0
TXN_000440,773.27,USER_003,MERCHANT_002,2026-01-21 11:14:55.025297,DEV_064,Delhi,0
TXN_000441,1196.78,USER_022,MERCHANT_017,2026-02-03 09:25:33.025297,DEV_012,Bangalore,0
TXN_000442,1896.69,USER_088,MERCHANT_035,2026-01-23 11:43:59.025297,DEV_088,Hyderabad,0
TXN_000443,1183.49,USER_052,MERCHANT_005,2026-01-18 04:09:33.025297,DEV_059,Delhi,0
TXN_000444,106.69,USER_047,MERCHANT_010,2026-02-06 08:45:21.025297,DEV_097,Kolkata,0
TXN_000445,255.95,USER_085,MERCHANT_028,2026-01-30 03:22:15.025297,DEV_006,Mumbai,0
TXN_000446,210.95,USER_090,MERCHANT_040,2026-02-08 00:15:13.025297,DEV_053,Kolkata,0
TXN_000447,244.29,USER_080,MERCHANT_036,2026-02-06 03:28:33.025297,DEV_108,Pune,0
TXN_000448,1051.06,USER_014,USER_178,2026-02-13 06:45:03.025297,DEV_051,Chennai,0
TXN_000449,423.31,USER_091,USER_155,2026-02-16 01:31:18.025297,DEV_076,Delhi,0
TXN_000450,1152.56,USER_043,USER_111,2026-02-13 02:53:54.025297,DEV_001,Mumbai,0
TXN_000451,470.01,USER_012,USER_181,2026-02-07 03:53:03.025297,DEV_020,Kolkata,0
TXN_000452,88.49,USER_038,USER_118,2026-02-14 03:47:58.025297,DEV_119,Mumbai,0
TXN_000453,1781.68,USER_087,USER_131,2026-02-11 03:02:41.025297,DEV_110,Kolkata,0
TXN_000454,34.93,USER_018,MERCHANT_044,2026-01-20 08:52:33.025297,DEV_NEW_7557,International_Proxy,1
TXN_000455,1455.56,USER_050,USER_173,2026-02-09 05:02:55.025297,DEV_108,Kolkata,0
TXN_000456,881.94,USER_021,MERCHANT_027,2026-02-08 15:47:23.025297,DEV_107,Chennai,0
TXN_000457,234.75,USER_100,USER_142,2026-02-02 04:26:45.025297,DEV_008,Pune,0
TXN_000458,1359.08,USER_006,MERCHANT_017,2026-02-14 09:56:32.025297,DEV_067,Kolkata,0
TXN_000459,1404.15,USER_074,USER_195,2026-02-09 10:29:20.025297,DEV_058,Kolkata,0
TXN_000460,1121.11,USER_085,USER_114,2026-02-13 12:05:40.025297,DEV_124,Bangalore,0
TXN_000461,339.15,USER_007,MERCHANT_003,2026-02-14 15:50:18.025297,DEV_041,Chennai,0
TXN_000462,1290.2,USER_042,USER_112,2026-02-04 01:28:01.025297,DEV_085,Bangalore,0
TXN_000463,899.67,USER_031,MERCHANT_021,2026-02-02 14:01:41.025297,DEV_118,Hyderabad,0
TXN_000464,10.34,USER_064,MERCHANT_005,2026-02-04 12:58:22.025297,DEV_027,Hyderabad,0
TXN_000465,1901.21,USER_078,USER_128,2026-02-01 06:37:29.025297,DEV_131,Chennai,0
TXN_000466,951.54,USER_007,USER_108,2026-02-06 17:45:26.025297,DEV_117,Bangalore,0
TXN_000467,1661.47,USER_092,USER_166,2026-01-29 06:56:08.025297,DEV_030,Mumbai,0
TXN_000468,989.92,USER_038,USER_191,2026-01-23 02:58:44.025297,DEV_134,Bangalore,0
TXN_000469,1705.87,USER_096,USER_155,2026-02-16 06:07:54.025297,DEV_028,Bangalore,0
TXN_000470,1676.56,USER_025,USER_137,2026-02-07 12:58:46.025297,DEV_028,Pune,0
TXN_000471,1065.43,USER_099,USER_166,2026-01-18 16:04:18.025297,DEV_118,Kolkata,0
TXN_000472,10777.18,USER_056,USER_200,2026-01-23 05:40:24.025297,DEV_NEW_6273,International_Proxy,1
TXN_000473,275.41,USER_078,USER_114,2026-02-12 10:14:15.025297,DEV_071,Hyderabad,0
TXN_000474,1476.27,USER_090,USER_182,2026-02-09 17:51:07.025297,DEV_077,Pune,0
TXN_000475,1348.02,USER_028,USER_102,2026-02-16 09:39:09.025297,DEV_054,Chennai,0
TXN_000476,710.95,USER_084,MERCHANT_046,2026-02-11 10:40:54.025297,DEV_129,Chennai,0
TXN_000477,221.88,USER_074,USER_157,2026-02-03 13:46:47.025297,DEV_137,Bangalore,0
TXN_000478,301.39,USER_007,MERCHANT_015,2026-01-26 05:14:30.025297,DEV_052,Bangalore,0
TXN_000479,1236.06,USER_038,USER_103,2026-01-21 11:48:15.025297,DEV_139,Mumbai,0
TXN_000480,1599.66,USER_072,USER_108,2026-02-12 07:28:37.025297,DEV_144,Hyderabad,0
TXN_000481,1932.01,USER_086,MERCHANT_013,2026-01-28 13:46:30.025297,DEV_098,Hyderabad,0
TXN_000482,1271.24,USER_096,USER_115,2026-02-16 14:49:01.025297,DEV_052,Chennai,0
TXN_000483,1967.07,USER_048,USER_190,2026-01-23 06:14:15.025297,DEV_051,Pune,0
TXN_000484,535.84,USER_023,USER_182,2026-02-04 01:23:04.025297,DEV_031,Hyderabad,0
TXN_000485,652.03,USER_033,MERCHANT_002,2026-02-16 03:57:56.025297,DEV_085,Hyderabad,0
TXN_000486,1418.29,USER_081,USER_128,2026-02-12 17:17:51.025297,DEV_126,Pune,0
TXN_000487,1078.7,USER_024,USER_184,2026-02-04 16:06:13.025297,DEV_018,Pune,0
TXN_000488,1240.38,USER_029,USER_105,2026-02-11 11:14:00.025297,DEV_085,Bangalore,0
TXN_000489,1288.11,USER_072,MERCHANT_003,2026-02-15 11:24:02.025297,DEV_030,Kolkata,0
TXN_000490,1450.71,USER_032,MERCHANT_011,2026-02-04 03:20:03.025297,DEV_083,Hyderabad,0
TXN_000491,19414.07,USER_067,USER_146,2026-02-14 20:58:05.025297,DEV_NEW_2572,Unknown_IP,1
TXN_000492,1549.43,USER_099,USER_188,2026-02-07 02:09:29.025297,DEV_137,Mumbai,0
TXN_000493,1496.31,USER_055,MERCHANT_027,2026-01-20 13:37:39.025297,DEV_053,Chennai,0
TXN_000494,511.3,USER_059,USER_135,2026-02-12 01:58:58.025297,DEV_010,Mumbai,0
TXN_000495,639.64,USER_030,USER_117,2026-01-31 14:36:12.025297,DEV_105,Hyderabad,0
TXN_000496,100.58,USER_016,USER_187,2026-02-05 02:44:34.025297,DEV_002,Kolkata,0
TXN_000497,1532.9,USER_046,USER_179,2026-01-27 09:33:52.025297,DEV_028,Bangalore,0
TXN_000498,788.08,USER_051,MERCHANT_008,2026-02-10 17:09:55.025297,DEV_122,Delhi,0
TXN_000499,1114.59,USER_070,USER_126,2026-02-14 10:56:22.025297,DEV_037,Bangalore,0
TXN_000500,1499.11,USER_001,USER_197,2026-01-24 17:01:06.025297,DEV_101,Chennai,0
TXN_000501,449.37,USER_045,USER_105,2026-01-23 16:04:57.025297,DEV_106,Kolkata,0
TXN_000502,1980.25,USER_025,MERCHANT_030,2026-02-16 01:50:35.025297,DEV_047,Kolkata,0
TXN_000503,1453.92,USER_083,USER_191,2026-01-24 02:11:53.025297,DEV_019,Bangalore,0
TXN_000504,148.92,USER_043,USER_142,2026-02-06 07:02:05.025297,DEV_033,Kolkata,0
TXN_000505,1135.45,USER_063,USER_166,2026-01-22 09:40:24.025297,DEV_085,Chennai,0
TXN_000506,1427.28,USER_041,USER_160,2026-01-25 10:11:37.025297,DEV_044,Mumbai,0
TXN_000507,896.26,USER_036,USER_143,2026-02-01 10:52:17.025297,DEV_035,Kolkata,0
TXN_000508,1654.62,USER_063,USER_192,2026-02-14 02:49:04.025297,DEV_028,Delhi,0
TXN_000509,1019.28,USER_026,USER_118,2026-02-14 02:52:48.025297,DEV_020,Kolkata,0
TXN_000510,29285.47,USER_075,USER_199,2026-02-03 18:31:03.025297,DEV_NEW_3435,International_Proxy,1
TXN_000511,734.09,USER_099,USER_125,2026-01-30 16:27:52.025297,DEV_035,Hyderabad,0
TXN_000512,11578.96,USER_031,MERCHANT_043,2026-02-07 19:32:23.025297,DEV_NEW_6878,Unknown_IP,1
TXN_000513,421.48,USER_063,USER_110,2026-02-08 11:09:49.025297,DEV_017,Bangalore,0
TXN_000514,215.42,USER_047,USER_150,2026-01-28 00:58:28.025297,DEV_121,Hyderabad,0
TXN_000515,1310.81,USER_082,USER_121,2026-01-30 17:31:58.025297,DEV_068,Chennai,0
TXN_000516,817.63,USER_084,MERCHANT_020,2026-02-03 12:54:01.025297,DEV_133,Bangalore,0
TXN_000517,885.4,USER_045,USER_175,2026-01-22 00:28:43.025297,DEV_124,Chennai,0
TXN_000518,1437.43,USER_066,USER_122,2026-02-06 05:06:10.025297,DEV_055,Delhi,0
TXN_000519,963.25,USER_030,USER_157,2026-02-02 03:26:30.025297,DEV_085,Kolkata,0
TXN_000520,330.65,USER_083,USER_156,2026-02-05 01:04:23.025297,DEV_006,Delhi,0
TXN_000521,1038.11,USER_006,USER_197,2026-01-23 05:12:46.025297,DEV_038,Mumbai,0
TXN_000522,1735.93,USER_073,MERCHANT_005,2026-02-02 06:24:25.025297,DEV_073,Mumbai,0
TXN_000523,1374.33,USER_053,MERCHANT_037,2026-02-10 16:11:57.025297,DEV_047,Chennai,0
TXN_000524,412.67,USER_077,MERCHANT_018,2026-01-18 12:03:53.025297,DEV_059,Hyderabad,0
TXN_000525,1233.35,USER_065,USER_158,2026-02-15 03:07:17.025297,DEV_039,Chennai,0
TXN_000526,45363.6,USER_069,USER_179,2026-02-03 19:53:25.025297,DEV_NEW_8069,International_Proxy,1
TXN_000527,707.53,USER_006,USER_186,2026-01-30 15:46:36.025297,DEV_110,Delhi,0
